vintage,soc_version,area_title,occ_code,occ_title,o_group,tot_emp,emp_prse,loc_quotient,a_mean,a_median,mean_prse,emp_suppressed,source_file
2010,SOC 2000,"Richmond, VA",25-1123,"English Language and Literature Teachers, Postsecondary",detailed,270.0,18.9,0.837,56100.0,54890.0,5.7,,MSA_M2010_dl_3.xls
2010,SOC 2000,"Richmond, VA",25-1124,"Foreign Language and Literature Teachers, Postsecondary",detailed,110.0,44.4,0.85,53030.0,46010.0,7.0,,MSA_M2010_dl_3.xls
2010,SOC 2000,"Richmond, VA",25-1125,"History Teachers, Postsecondary",detailed,110.0,24.4,1.056,53310.0,50700.0,4.8,,MSA_M2010_dl_3.xls
2010,SOC 2000,"Richmond, VA",25-1126,"Philosophy and Religion Teachers, Postsecondary",detailed,100.0,16.1,1.047,84970.0,54500.0,15.3,,MSA_M2010_dl_3.xls
2010,SOC 2000,"Richmond, VA",25-1193,"Recreation and Fitness Studies Teachers, Postsecondary",detailed,70.0,42.4,0.846,40450.0,33740.0,10.4,,MSA_M2010_dl_3.xls
2010,SOC 2000,"Richmond, VA",25-1194,"Vocational Education Teachers, Postsecondary",detailed,290.0,20.7,0.533,51390.0,46970.0,4.8,,MSA_M2010_dl_3.xls
2010,SOC 2000,"Richmond, VA",25-1199,"Postsecondary Teachers, All Other",detailed,630.0,2.8,0.747,45520.0,35730.0,3.1,,MSA_M2010_dl_3.xls
2010,SOC 2000,"Richmond, VA",25-2011,"Preschool Teachers, Except Special Education",detailed,1460.0,20.6,0.866,25800.0,22650.0,4.8,,MSA_M2010_dl_3.xls
2010,SOC 2000,"Richmond, VA",25-2012,"Kindergarten Teachers, Except Special Education",detailed,880.0,12.0,1.112,49800.0,47670.0,5.2,,MSA_M2010_dl_3.xls
2010,SOC 2000,"Richmond, VA",25-2021,"Elementary School Teachers, Except Special Education",detailed,5000.0,2.8,0.735,52940.0,52140.0,3.7,,MSA_M2010_dl_3.xls
2010,SOC 2000,"Richmond, VA",25-2022,"Middle School Teachers, Except Special and Career/Technical Education",detailed,3010.0,3.4,1.004,52780.0,50820.0,3.3,,MSA_M2010_dl_3.xls
2010,SOC 2000,"Richmond, VA",25-2023,"Career/Technical Education Teachers, Middle School",detailed,80.0,9.0,1.176,57300.0,53740.0,3.5,,MSA_M2010_dl_3.xls
2010,SOC 2000,"Richmond, VA",25-2031,"Secondary School Teachers, Except Special and Career/Technical Education",detailed,3910.0,3.5,0.81,53650.0,53150.0,3.8,,MSA_M2010_dl_3.xls
2010,SOC 2000,"Richmond, VA",25-2032,"Career/Technical Education Teachers, Secondary School",detailed,410.0,3.5,0.986,55360.0,55970.0,3.5,,MSA_M2010_dl_3.xls
2010,SOC 2000,"Richmond, VA",25-2041,"Special Education Teachers, Preschool, Kindergarten, and Elementary School*",detailed,1110.0,3.0,1.07,54280.0,53950.0,2.6,,MSA_M2010_dl_3.xls
2010,SOC 2000,"Richmond, VA",25-2053,"Special Education Teachers, Middle School",detailed,660.0,4.2,1.426,52700.0,51550.0,3.2,,MSA_M2010_dl_3.xls
2010,SOC 2000,"Richmond, VA",25-2054,"Special Education Teachers, Secondary School",detailed,680.0,7.0,1.049,50550.0,49090.0,3.4,,MSA_M2010_dl_3.xls
2010,SOC 2000,"Richmond, VA",25-3011,Adult Basic and Secondary Education and Literacy Teachers and Instructors,detailed,310.0,10.9,0.987,49540.0,49200.0,3.2,,MSA_M2010_dl_3.xls
2010,SOC 2000,"Richmond, VA",25-3021,Self-Enrichment Education Teachers,detailed,800.0,16.0,1.086,41920.0,42920.0,7.4,,MSA_M2010_dl_3.xls
2010,SOC 2000,"Richmond, VA",25-3999,"Teachers and Instructors, All Other*",detailed,5880.0,1.8,1.807,33250.0,29750.0,3.6,,MSA_M2010_dl_3.xls
2010,SOC 2000,"Richmond, VA",25-4011,Archivists,detailed,40.0,18.9,1.566,43060.0,38710.0,6.4,,MSA_M2010_dl_3.xls
2010,SOC 2000,"Richmond, VA",25-4012,Curators,detailed,60.0,12.9,1.265,53330.0,50450.0,3.8,,MSA_M2010_dl_3.xls
2010,SOC 2000,"Richmond, VA",25-4013,Museum Technicians and Conservators,detailed,70.0,29.5,1.37,34540.0,32390.0,3.0,,MSA_M2010_dl_3.xls
2010,SOC 2000,"Richmond, VA",25-4021,Librarians,detailed,720.0,2.3,1.067,56640.0,56040.0,2.6,,MSA_M2010_dl_3.xls
2010,SOC 2000,"Richmond, VA",25-4031,Library Technicians,detailed,200.0,2.7,0.41,40340.0,36760.0,4.0,,MSA_M2010_dl_3.xls
2010,SOC 2000,"Richmond, VA",25-9021,Farm and Home Management Advisors,detailed,40.0,44.0,0.881,37310.0,37350.0,5.6,,MSA_M2010_dl_3.xls
2010,SOC 2000,"Richmond, VA",25-9031,Instructional Coordinators,detailed,830.0,8.4,1.411,62430.0,59980.0,4.0,,MSA_M2010_dl_3.xls
2010,SOC 2000,"Richmond, VA",25-9041,Teacher Assistants,detailed,4310.0,7.3,0.753,21740.0,20710.0,3.4,,MSA_M2010_dl_3.xls
2010,SOC 2000,"Richmond, VA",25-9099,"Education, Training, and Library Workers, All Other",detailed,90.0,19.7,0.19,52460.0,50400.0,4.8,,MSA_M2010_dl_3.xls
2010,SOC 2000,"Richmond, VA",27-0000,"Arts, Design, Entertainment, Sports, and Media Occupations",major,6750.0,4.9,0.858,49550.0,43800.0,3.0,,MSA_M2010_dl_3.xls
2010,SOC 2000,"Richmond, VA",27-1011,Art Directors,detailed,130.0,12.8,0.984,103740.0,77240.0,19.1,,MSA_M2010_dl_3.xls
2010,SOC 2000,"Richmond, VA",27-1012,Craft Artists,detailed,30.0,44.4,1.38,22540.0,22450.0,4.6,,MSA_M2010_dl_3.xls
2010,SOC 2000,"Richmond, VA",27-1013,"Fine Artists, Including Painters, Sculptors, and Illustrators",detailed,50.0,28.2,1.022,51390.0,52800.0,7.3,,MSA_M2010_dl_3.xls
2010,SOC 2000,"Richmond, VA",27-1014,Multimedia Artists and Animators,detailed,40.0,28.3,0.364,54910.0,62590.0,9.7,,MSA_M2010_dl_3.xls
2010,SOC 2000,"Richmond, VA",27-1021,Commercial and Industrial Designers,detailed,,,,73750.0,83310.0,15.8,**,MSA_M2010_dl_3.xls
2010,SOC 2000,"Richmond, VA",27-1023,Floral Designers,detailed,210.0,10.9,0.962,23470.0,21970.0,4.7,,MSA_M2010_dl_3.xls
2010,SOC 2000,"Richmond, VA",27-1024,Graphic Designers,detailed,810.0,10.2,0.915,49260.0,43480.0,3.6,,MSA_M2010_dl_3.xls
2010,SOC 2000,"Richmond, VA",27-1025,Interior Designers,detailed,280.0,18.8,1.54,50560.0,44630.0,3.5,,MSA_M2010_dl_3.xls
2010,SOC 2000,"Richmond, VA",27-1026,Merchandise Displayers and Window Trimmers,detailed,,,,29610.0,26730.0,9.4,**,MSA_M2010_dl_3.xls
2010,SOC 2000,"Richmond, VA",27-1027,Set and Exhibit Designers,detailed,70.0,25.6,1.848,46990.0,38680.0,8.8,,MSA_M2010_dl_3.xls
2010,SOC 2000,"Richmond, VA",27-2012,Producers and Directors,detailed,310.0,15.9,0.82,54390.0,48720.0,4.2,,MSA_M2010_dl_3.xls
2010,SOC 2000,"Richmond, VA",27-2022,Coaches and Scouts,detailed,1010.0,21.7,1.2,33770.0,26950.0,6.3,,MSA_M2010_dl_3.xls
2010,SOC 2000,"Richmond, VA",27-2032,Choreographers,detailed,,,,65730.0,66380.0,11.3,**,MSA_M2010_dl_3.xls
2010,SOC 2000,"Richmond, VA",27-2041,Music Directors and Composers,detailed,70.0,35.2,0.751,43350.0,41590.0,9.8,,MSA_M2010_dl_3.xls
2010,SOC 2000,"Richmond, VA",27-2042,Musicians and Singers,detailed,100.0,20.7,0.501,,,23.8,,MSA_M2010_dl_3.xls
2010,SOC 2000,"Richmond, VA",27-3011,Radio and Television Announcers,detailed,100.0,28.2,0.692,38770.0,27790.0,16.1,,MSA_M2010_dl_3.xls
2010,SOC 2000,"Richmond, VA",27-3022,Reporters and Correspondents,detailed,170.0,13.1,0.797,48970.0,41470.0,9.9,,MSA_M2010_dl_3.xls
2010,SOC 2000,"Richmond, VA",27-3031,Public Relations Specialists,detailed,1170.0,8.7,1.129,57810.0,54800.0,2.2,,MSA_M2010_dl_3.xls
2010,SOC 2000,"Richmond, VA",27-3041,Editors,detailed,370.0,18.4,0.804,61420.0,55630.0,12.3,,MSA_M2010_dl_3.xls
2010,SOC 2000,"Richmond, VA",27-3042,Technical Writers,detailed,170.0,19.2,0.821,59270.0,57310.0,3.2,,MSA_M2010_dl_3.xls
2010,SOC 2000,"Richmond, VA",27-3043,Writers and Authors,detailed,190.0,18.2,1.011,62680.0,55390.0,7.8,,MSA_M2010_dl_3.xls
2010,SOC 2000,"Richmond, VA",27-3091,Interpreters and Translators,detailed,130.0,23.9,0.618,52700.0,55610.0,4.0,,MSA_M2010_dl_3.xls
2010,SOC 2000,"Richmond, VA",27-3099,"Media and Communication Workers, All Other",detailed,30.0,12.7,0.316,31670.0,30760.0,3.2,,MSA_M2010_dl_3.xls
2010,SOC 2000,"Richmond, VA",27-4011,Audio and Video Equipment Technicians,detailed,180.0,16.3,0.827,33240.0,31540.0,5.8,,MSA_M2010_dl_3.xls
2010,SOC 2000,"Richmond, VA",27-4012,Broadcast Technicians,detailed,120.0,22.3,0.825,32130.0,25670.0,11.2,,MSA_M2010_dl_3.xls
2010,SOC 2000,"Richmond, VA",27-4014,Sound Engineering Technicians,detailed,60.0,46.9,0.796,,,,,MSA_M2010_dl_3.xls
2010,SOC 2000,"Richmond, VA",27-4021,Photographers,detailed,180.0,26.7,0.704,37540.0,33100.0,12.3,,MSA_M2010_dl_3.xls
2010,SOC 2000,"Richmond, VA",27-4031,"Camera Operators, Television, Video, and Motion Picture",detailed,,,,60550.0,58580.0,2.8,**,MSA_M2010_dl_3.xls
2010,SOC 2000,"Richmond, VA",27-4032,Film and Video Editors,detailed,40.0,24.8,0.389,36810.0,30970.0,15.3,,MSA_M2010_dl_3.xls
2010,SOC 2000,"Richmond, VA",29-0000,Healthcare Practitioners and Technical Occupations,major,36290.0,2.2,1.079,69130.0,57730.0,3.5,,MSA_M2010_dl_3.xls
2010,SOC 2000,"Richmond, VA",29-1011,Chiropractors,detailed,70.0,47.4,0.586,,,,,MSA_M2010_dl_3.xls
2010,SOC 2000,"Richmond, VA",29-1021,"Dentists, General",detailed,170.0,31.6,0.43,143380.0,128170.0,12.9,,MSA_M2010_dl_3.xls
2010,SOC 2000,"Richmond, VA",29-1029,"Dentists, All Other Specialists",detailed,,,,228330.0,,21.5,**,MSA_M2010_dl_3.xls
2010,SOC 2000,"Richmond, VA",29-1031,Dietitians and Nutritionists,detailed,200.0,7.2,0.829,55930.0,55690.0,2.3,,MSA_M2010_dl_3.xls
2010,SOC 2000,"Richmond, VA",29-1041,Optometrists,detailed,60.0,41.3,0.485,92040.0,95200.0,23.2,,MSA_M2010_dl_3.xls
2010,SOC 2000,"Richmond, VA",29-1051,Pharmacists,detailed,2380.0,16.0,1.938,115500.0,118470.0,3.4,,MSA_M2010_dl_3.xls
2010,SOC 2000,"Richmond, VA",29-1061,Anesthesiologists,detailed,180.0,37.0,1.124,,,,,MSA_M2010_dl_3.xls
2010,SOC 2000,"Richmond, VA",29-1062,Family and General Practitioners,detailed,410.0,27.7,0.908,155970.0,141300.0,10.6,,MSA_M2010_dl_3.xls
2010,SOC 2000,"Richmond, VA",29-1064,Obstetricians and Gynecologists,detailed,130.0,24.0,1.409,225360.0,,11.7,,MSA_M2010_dl_3.xls
2010,SOC 2000,"Richmond, VA",29-1066,Psychiatrists,detailed,80.0,11.9,0.751,131690.0,155410.0,6.0,,MSA_M2010_dl_3.xls
2010,SOC 2000,"Richmond, VA",29-1067,Surgeons,detailed,100.0,48.0,0.491,239150.0,,15.6,,MSA_M2010_dl_3.xls
2010,SOC 2000,"Richmond, VA",29-1069,"Physicians and Surgeons, All Other",detailed,1850.0,13.1,1.374,149070.0,139260.0,15.5,,MSA_M2010_dl_3.xls
2010,SOC 2000,"Richmond, VA",29-1071,Physician Assistants,detailed,290.0,30.7,0.785,72660.0,72140.0,11.2,,MSA_M2010_dl_3.xls
2010,SOC 2000,"Richmond, VA",29-1081,Podiatrists,detailed,40.0,28.0,1.01,94950.0,78710.0,29.3,,MSA_M2010_dl_3.xls
2010,SOC 2000,"Richmond, VA",29-1111,Registered Nurses*,detailed,13380.0,3.8,1.1,65610.0,63740.0,1.3,,MSA_M2010_dl_3.xls
2010,SOC 2000,"Richmond, VA",29-1122,Occupational Therapists,detailed,550.0,25.1,1.195,76400.0,79240.0,2.3,,MSA_M2010_dl_3.xls
2010,SOC 2000,"Richmond, VA",29-1123,Physical Therapists,detailed,650.0,14.9,0.787,74490.0,75350.0,1.9,,MSA_M2010_dl_3.xls
2010,SOC 2000,"Richmond, VA",29-1124,Radiation Therapists,detailed,100.0,18.2,1.279,69280.0,68750.0,2.8,,MSA_M2010_dl_3.xls
2010,SOC 2000,"Richmond, VA",29-1125,Recreational Therapists,detailed,130.0,12.5,1.367,39790.0,38580.0,3.6,,MSA_M2010_dl_3.xls
2010,SOC 2000,"Richmond, VA",29-1126,Respiratory Therapists,detailed,380.0,7.0,0.751,54510.0,54490.0,1.8,,MSA_M2010_dl_3.xls
2010,SOC 2000,"Richmond, VA",29-1127,Speech-Language Pathologists,detailed,420.0,14.5,0.819,66650.0,68610.0,5.4,,MSA_M2010_dl_3.xls
2010,SOC 2000,"Richmond, VA",29-1128,"Therapists, All Other*",detailed,50.0,11.6,0.629,58460.0,62190.0,4.7,,MSA_M2010_dl_3.xls
2010,SOC 2000,"Richmond, VA",29-1131,Veterinarians,detailed,260.0,21.3,1.04,115020.0,96270.0,9.3,,MSA_M2010_dl_3.xls
2010,SOC 2000,"Richmond, VA",29-1181,Audiologists,detailed,,,,52760.0,51950.0,10.2,**,MSA_M2010_dl_3.xls
2010,SOC 2000,"Richmond, VA",29-1199,"Health Diagnosing and Treating Practitioners, All Other",detailed,,,,70900.0,67530.0,3.4,**,MSA_M2010_dl_3.xls
2010,SOC 2000,"Richmond, VA",29-2011,Medical and Clinical Laboratory Technologists,detailed,830.0,8.2,1.096,54200.0,55190.0,1.9,,MSA_M2010_dl_3.xls
2010,SOC 2000,"Richmond, VA",29-2012,Medical and Clinical Laboratory Technicians,detailed,810.0,7.7,1.128,37530.0,36690.0,3.2,,MSA_M2010_dl_3.xls
2010,SOC 2000,"Richmond, VA",29-2021,Dental Hygienists,detailed,760.0,33.0,0.931,70500.0,76380.0,8.1,,MSA_M2010_dl_3.xls
2010,SOC 2000,"Richmond, VA",29-2031,Cardiovascular Technologists and Technicians,detailed,320.0,12.7,1.43,48560.0,48110.0,4.0,,MSA_M2010_dl_3.xls
2010,SOC 2000,"Richmond, VA",29-2032,Diagnostic Medical Sonographers,detailed,250.0,16.6,1.009,65110.0,66340.0,3.3,,MSA_M2010_dl_3.xls
2010,SOC 2000,"Richmond, VA",29-2037,Radiologic Technologists and Technicians*,detailed,980.0,7.9,0.992,57780.0,57140.0,1.9,,MSA_M2010_dl_3.xls
2010,SOC 2000,"Richmond, VA",29-2041,Emergency Medical Technicians and Paramedics,detailed,540.0,7.7,0.532,34300.0,33550.0,2.5,,MSA_M2010_dl_3.xls
2010,SOC 2000,"Richmond, VA",29-2051,Dietetic Technicians,detailed,60.0,7.5,0.532,28500.0,28070.0,2.7,,MSA_M2010_dl_3.xls
2010,SOC 2000,"Richmond, VA",29-2052,Pharmacy Technicians,detailed,1250.0,32.0,0.821,29150.0,28260.0,3.2,,MSA_M2010_dl_3.xls
2010,SOC 2000,"Richmond, VA",29-2053,Psychiatric Technicians,detailed,1250.0,4.4,3.768,25440.0,25240.0,2.9,,MSA_M2010_dl_3.xls
2010,SOC 2000,"Richmond, VA",29-2055,Surgical Technologists,detailed,440.0,15.4,1.033,45660.0,45980.0,2.4,,MSA_M2010_dl_3.xls
2010,SOC 2000,"Richmond, VA",29-2056,Veterinary Technologists and Technicians,detailed,220.0,41.5,0.611,35060.0,34870.0,5.9,,MSA_M2010_dl_3.xls
2010,SOC 2000,"Richmond, VA",29-2061,Licensed Practical and Licensed Vocational Nurses,detailed,4000.0,5.5,1.196,40640.0,40640.0,1.1,,MSA_M2010_dl_3.xls
2010,SOC 2000,"Richmond, VA",29-2071,Medical Records and Health Information Technicians,detailed,640.0,10.5,0.793,35120.0,32030.0,2.4,,MSA_M2010_dl_3.xls
2010,SOC 2000,"Richmond, VA",29-2081,"Opticians, Dispensing",detailed,230.0,33.9,0.801,40170.0,38510.0,5.3,,MSA_M2010_dl_3.xls
2010,SOC 2000,"Richmond, VA",29-2799,"Health Technologists and Technicians, All Other*",detailed,470.0,10.9,1.173,31680.0,28850.0,2.7,,MSA_M2010_dl_3.xls
2010,SOC 2000,"Richmond, VA",29-9011,Occupational Health and Safety Specialists,detailed,400.0,8.1,1.581,56540.0,53620.0,3.9,,MSA_M2010_dl_3.xls
2010,SOC 2000,"Richmond, VA",29-9012,Occupational Health and Safety Technicians,detailed,70.0,9.6,1.457,39070.0,38450.0,3.6,,MSA_M2010_dl_3.xls
2010,SOC 2000,"Richmond, VA",29-9091,Athletic Trainers,detailed,50.0,42.8,0.71,39200.0,36140.0,2.0,,MSA_M2010_dl_3.xls
2010,SOC 2000,"Richmond, VA",29-9799,"Healthcare Practitioners and Technical Workers, All Other*",detailed,310.0,4.3,1.216,46320.0,49360.0,2.8,,MSA_M2010_dl_3.xls
2010,SOC 2000,"Richmond, VA",31-0000,Healthcare Support Occupations,major,15230.0,5.5,0.839,25430.0,24420.0,2.0,,MSA_M2010_dl_3.xls
2010,SOC 2000,"Richmond, VA",31-1011,Home Health Aides,detailed,2390.0,23.2,0.531,19360.0,18280.0,4.2,,MSA_M2010_dl_3.xls
2010,SOC 2000,"Richmond, VA",31-1012,"Nursing Aides, Orderlies, and Attendants*",detailed,7110.0,7.7,1.07,23590.0,23350.0,2.2,,MSA_M2010_dl_3.xls
2010,SOC 2000,"Richmond, VA",31-1013,Psychiatric Aides,detailed,300.0,28.3,1.015,26690.0,26820.0,2.3,,MSA_M2010_dl_3.xls
2010,SOC 2000,"Richmond, VA",31-2011,Occupational Therapy Assistants,detailed,70.0,24.9,0.532,56700.0,58900.0,4.7,,MSA_M2010_dl_3.xls
2010,SOC 2000,"Richmond, VA",31-2021,Physical Therapist Assistants,detailed,150.0,18.4,0.482,48360.0,47890.0,4.4,,MSA_M2010_dl_3.xls
2010,SOC 2000,"Richmond, VA",31-2022,Physical Therapist Aides,detailed,110.0,17.8,0.526,24090.0,24040.0,3.7,,MSA_M2010_dl_3.xls
2010,SOC 2000,"Richmond, VA",31-9011,Massage Therapists,detailed,,,,24110.0,22350.0,5.7,**,MSA_M2010_dl_3.xls
2010,SOC 2000,"Richmond, VA",31-9091,Dental Assistants,detailed,1170.0,13.4,0.871,33290.0,32700.0,3.7,,MSA_M2010_dl_3.xls
2010,SOC 2000,"Richmond, VA",31-9092,Medical Assistants,detailed,1570.0,16.5,0.655,30480.0,30560.0,2.8,,MSA_M2010_dl_3.xls
2010,SOC 2000,"Richmond, VA",31-9093,Medical Equipment Preparers,detailed,170.0,13.9,0.806,27390.0,27280.0,1.6,,MSA_M2010_dl_3.xls
2010,SOC 2000,"Richmond, VA",31-9094,Medical Transcriptionists,detailed,380.0,21.0,1.065,30610.0,30510.0,4.4,,MSA_M2010_dl_3.xls
2010,SOC 2000,"Richmond, VA",31-9095,Pharmacy Aides,detailed,120.0,30.9,0.533,23440.0,23100.0,3.6,,MSA_M2010_dl_3.xls
2010,SOC 2000,"Richmond, VA",31-9096,Veterinary Assistants and Laboratory Animal Caretakers,detailed,750.0,28.5,2.31,24780.0,23770.0,9.0,,MSA_M2010_dl_3.xls
2010,SOC 2000,"Richmond, VA",31-9799,"Healthcare Support Workers, All Other*",detailed,660.0,6.2,0.746,30800.0,28910.0,3.2,,MSA_M2010_dl_3.xls
2010,SOC 2000,"Richmond, VA",33-0000,Protective Service Occupations,major,17350.0,2.3,1.189,39910.0,36580.0,4.0,,MSA_M2010_dl_3.xls
2010,SOC 2000,"Richmond, VA",33-1011,First-Line Supervisors of Correctional Officers,detailed,550.0,0.2,3.025,46990.0,42260.0,2.7,,MSA_M2010_dl_3.xls
2010,SOC 2000,"Richmond, VA",33-1012,First-Line Supervisors of Police and Detectives,detailed,640.0,2.7,1.359,73290.0,68920.0,2.0,,MSA_M2010_dl_3.xls
2010,SOC 2000,"Richmond, VA",33-1021,First-Line Supervisors of Fire Fighting and Prevention Workers,detailed,370.0,0.8,1.386,75220.0,73300.0,2.5,,MSA_M2010_dl_3.xls
2010,SOC 2000,"Richmond, VA",33-1099,"First-Line Supervisors of Protective Service Workers, All Other",detailed,340.0,11.5,1.35,43470.0,36870.0,4.8,,MSA_M2010_dl_3.xls
2010,SOC 2000,"Richmond, VA",33-2011,Firefighters,detailed,1390.0,0.8,1.001,50590.0,49230.0,2.3,,MSA_M2010_dl_3.xls
2010,SOC 2000,"Richmond, VA",33-3012,Correctional Officers and Jailers,detailed,3290.0,1.0,1.569,36100.0,33330.0,2.8,,MSA_M2010_dl_3.xls
2010,SOC 2000,"Richmond, VA",33-3021,Detectives and Criminal Investigators,detailed,400.0,1.3,0.792,75820.0,68570.0,6.8,,MSA_M2010_dl_3.xls
2010,SOC 2000,"Richmond, VA",33-3051,Police and Sheriff's Patrol Officers,detailed,3090.0,2.9,1.048,49140.0,46780.0,1.9,,MSA_M2010_dl_3.xls
2010,SOC 2000,"Richmond, VA",33-9011,Animal Control Workers,detailed,80.0,2.4,1.107,33550.0,34320.0,2.7,,MSA_M2010_dl_3.xls
2010,SOC 2000,"Richmond, VA",33-9021,Private Detectives and Investigators,detailed,420.0,3.6,3.258,35030.0,32190.0,6.2,,MSA_M2010_dl_3.xls
2010,SOC 2000,"Richmond, VA",33-9032,Security Guards,detailed,5920.0,5.9,1.284,27540.0,23230.0,4.1,,MSA_M2010_dl_3.xls
2010,SOC 2000,"Richmond, VA",33-9091,Crossing Guards,detailed,70.0,21.6,0.224,22130.0,20260.0,3.7,,MSA_M2010_dl_3.xls
2010,SOC 2000,"Richmond, VA",33-9092,"Lifeguards, Ski Patrol, and Other Recreational Protective Service Workers",detailed,310.0,33.3,0.568,18650.0,18120.0,3.1,,MSA_M2010_dl_3.xls
2010,SOC 2000,"Richmond, VA",33-9093,Transportation Security Screeners* (federal only),detailed,150.0,0.0,0.794,35480.0,34480.0,2.8,,MSA_M2010_dl_3.xls
2010,SOC 2000,"Richmond, VA",33-9099,"Protective Service Workers, All Other *",detailed,210.0,8.7,0.59,37240.0,34530.0,3.4,,MSA_M2010_dl_3.xls
2010,SOC 2000,"Richmond, VA",35-0000,Food Preparation and Serving Related Occupations,major,44840.0,1.8,0.888,21000.0,18850.0,1.5,,MSA_M2010_dl_3.xls
2010,SOC 2000,"Richmond, VA",35-1011,Chefs and Head Cooks,detailed,300.0,14.0,0.73,51250.0,47120.0,5.0,,MSA_M2010_dl_3.xls
2010,SOC 2000,"Richmond, VA",35-1012,First-Line Supervisors of Food Preparation and Serving Workers,detailed,3880.0,8.4,1.096,31770.0,31330.0,2.5,,MSA_M2010_dl_3.xls
2010,SOC 2000,"Richmond, VA",35-2011,"Cooks, Fast Food",detailed,1530.0,28.5,0.638,18410.0,17880.0,3.3,,MSA_M2010_dl_3.xls
2010,SOC 2000,"Richmond, VA",35-2012,"Cooks, Institution and Cafeteria",detailed,820.0,8.2,0.463,24040.0,23900.0,2.3,,MSA_M2010_dl_3.xls
2010,SOC 2000,"Richmond, VA",35-2014,"Cooks, Restaurant",detailed,4040.0,11.6,0.978,21430.0,20990.0,2.2,,MSA_M2010_dl_3.xls
2010,SOC 2000,"Richmond, VA",35-2015,"Cooks, Short Order",detailed,,,,23090.0,22870.0,3.0,**,MSA_M2010_dl_3.xls
2010,SOC 2000,"Richmond, VA",35-2019,"Cooks, All Other",detailed,40.0,27.3,0.405,29870.0,31770.0,6.6,,MSA_M2010_dl_3.xls
2010,SOC 2000,"Richmond, VA",35-2021,Food Preparation Workers,detailed,2550.0,13.0,0.694,20490.0,19290.0,3.0,,MSA_M2010_dl_3.xls
2010,SOC 2000,"Richmond, VA",35-3011,Bartenders,detailed,1520.0,27.3,0.672,23090.0,22550.0,6.4,,MSA_M2010_dl_3.xls
2010,SOC 2000,"Richmond, VA",35-3021,"Combined Food Preparation and Serving Workers, Including Fast Food",detailed,13200.0,10.4,1.07,17900.0,17190.0,1.9,,MSA_M2010_dl_3.xls
2010,SOC 2000,"Richmond, VA",35-3022,"Counter Attendants, Cafeteria, Food Concession, and Coffee Shop",detailed,2270.0,30.0,1.108,17510.0,17300.0,2.6,,MSA_M2010_dl_3.xls
2010,SOC 2000,"Richmond, VA",35-3031,Waiters and Waitresses,detailed,9800.0,5.5,0.953,21520.0,20820.0,3.8,,MSA_M2010_dl_3.xls
2010,SOC 2000,"Richmond, VA",35-3041,"Food Servers, Nonrestaurant",detailed,1000.0,16.6,1.064,20720.0,19460.0,3.5,,MSA_M2010_dl_3.xls
2010,SOC 2000,"Richmond, VA",35-9011,Dining Room and Cafeteria Attendants and Bartender Helpers,detailed,1150.0,21.3,0.642,18730.0,17100.0,3.7,,MSA_M2010_dl_3.xls
2010,SOC 2000,"Richmond, VA",35-9021,Dishwashers,detailed,1430.0,17.5,0.618,18250.0,17940.0,2.0,,MSA_M2010_dl_3.xls
2010,SOC 2000,"Richmond, VA",35-9031,"Hosts and Hostesses, Restaurant, Lounge, and Coffee Shop",detailed,1140.0,17.8,0.758,17780.0,17460.0,2.6,,MSA_M2010_dl_3.xls
2010,SOC 2000,"Richmond, VA",35-9099,"Food Preparation and Serving Related Workers, All Other",detailed,60.0,39.0,0.272,29920.0,32190.0,7.9,,MSA_M2010_dl_3.xls
2010,SOC 2000,"Richmond, VA",37-0000,Building and Grounds Cleaning and Maintenance Occupations,major,17940.0,3.2,0.938,22540.0,20090.0,2.5,,MSA_M2010_dl_3.xls
2010,SOC 2000,"Richmond, VA",37-1011,First-Line Supervisors of Housekeeping and Janitorial Workers,detailed,740.0,13.0,0.936,34860.0,32710.0,5.4,,MSA_M2010_dl_3.xls
2010,SOC 2000,"Richmond, VA",37-1012,"First-Line Supervisors of Landscaping, Lawn Service, and Groundskeeping Workers",detailed,380.0,16.2,0.827,36820.0,34950.0,3.1,,MSA_M2010_dl_3.xls
2010,SOC 2000,"Richmond, VA",37-2011,"Janitors and Cleaners, Except Maids and Housekeeping Cleaners",detailed,8720.0,6.9,0.925,21780.0,19480.0,4.1,,MSA_M2010_dl_3.xls
2010,SOC 2000,"Richmond, VA",37-2012,Maids and Housekeeping Cleaners,detailed,4430.0,5.8,1.116,18630.0,18320.0,1.2,,MSA_M2010_dl_3.xls
2010,SOC 2000,"Richmond, VA",37-2021,Pest Control Workers,detailed,340.0,23.8,1.19,29680.0,29840.0,12.1,,MSA_M2010_dl_3.xls
2010,SOC 2000,"Richmond, VA",37-3011,Landscaping and Groundskeeping Workers,detailed,3150.0,10.8,0.83,24270.0,23520.0,4.2,,MSA_M2010_dl_3.xls
2010,SOC 2000,"Richmond, VA",37-3013,Tree Trimmers and Pruners,detailed,,,,31420.0,30070.0,3.8,**,MSA_M2010_dl_3.xls
2010,SOC 2000,"Richmond, VA",37-3019,"Grounds Maintenance Workers, All Other",detailed,80.0,30.6,1.4,29650.0,27430.0,9.8,,MSA_M2010_dl_3.xls
2010,SOC 2000,"Richmond, VA",39-0000,Personal Care and Service Occupations,major,15550.0,5.2,0.991,23570.0,18910.0,3.1,,MSA_M2010_dl_3.xls
